ott_id,organism_otol_kingdom,organism_otol_phylum,organism_otol_class,organism_otol_order,organism_otol_family,organism_otol_genus,organism_otol_species,organism_otol_unique_name,organism_otol_kingdom_ott_id_ott_id,organism_otol_phylum_ott_id,organism_otol_class_ott_id,organism_otol_order_ott_id,organism_otol_family_ott_id,organism_otol_genus_ott_id,organism_otol_species_ott_id,flags,rank
691902,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Laelia,,Laelia anceps,5268475,916750,99252,557124,568878,691900,,[],species
691923,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Melica,,Melica transsilvanica,5268475,916750,99252,921871,508090,629679,,[],species
692350,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,,Cichorium intybus,5268475,916750,99252,1042120,46248,849194,,[],species
692891,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,,Ranunculus breyninus,5268475,916750,99252,872975,387826,387812,,['sibling_higher'],species
693003,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Asphodelaceae,Eremurus,,Eremurus stenophyllus,5268475,916750,99252,557124,461417,55287,,[],species
693251,Archaeplastida,Streptophyta,,Pinales,Pinaceae,Larix,,Larix decidua,5268475,916750,,4736806,994067,994551,,[],species
693556,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Adonis,,Adonis vernalis,5268475,916750,99252,872975,387826,693553,,[],species
693747,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,,Allium atropurpureum,5268475,916750,99252,557124,17701,781603,,[],species
693832,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rheum,,Rheum rhabarbarum,5268475,916750,99252,216628,904376,279975,,[],species
694851,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,,Salix myrtilloides,5268475,916750,99252,429482,530183,458856,,['sibling_higher'],species
695474,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,,Saxifraga fortunei,5268475,916750,99252,648890,1035588,1035571,,[],species
695835,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Acis,,Acis autumnalis,5268475,916750,99252,557124,17701,643422,,[],species
696444,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,,Berberis bealei,5268475,916750,99252,872975,297866,880484,,[],species
698469,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Weingartia,,Weingartia crispata,5268475,916750,99252,216628,584111,863241,,[],species
698812,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Anchusa,,Anchusa cespitosa,5268475,916750,99252,5261925,147029,884763,,['sibling_higher'],species
700330,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Pimpinella,,Pimpinella anisum,5268475,916750,99252,372834,372831,1005127,,[],species
700437,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,Acer rufinerve,5268475,916750,99252,229288,22442,948922,,[],species
700478,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Ophrys,,Ophrys fuciflora,5268475,916750,99252,557124,568878,621576,,[],species
700483,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Ophrys,,Ophrys ferrum-equinum,5268475,916750,99252,557124,568878,621576,,[],species
700806,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Phyteuma,,Phyteuma scheuchzeri,5268475,916750,99252,1042120,1086303,743280,,[],species
701252,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,,Lathyrus heterophyllus,5268475,916750,99252,956360,560323,1036594,,[],species
701374,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Arctotis,,Arctotis venusta,5268475,916750,99252,1042120,46248,409717,,[],species
701795,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,,,Osmanthus,5268475,916750,99252,23736,23723,,,[],genus
701917,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Aerangis,,Aerangis punctata,5268475,916750,99252,557124,568878,819069,,[],species
702167,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Orbea,,Orbea variegata,5268475,916750,99252,524062,524059,702168,,[],species
702368,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Cladrastis,,Cladrastis kentukea,5268475,916750,99252,956360,560323,587223,,[],species
702565,Archaeplastida,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,,Rhododendron ferrugineum,5268475,916750,99252,648892,66730,66726,,[],species
702587,Archaeplastida,Streptophyta,Magnoliopsida,Liliales,Liliaceae,Fritillaria,,Fritillaria pallidiflora,5268475,916750,99252,258488,781605,172933,,[],species
703381,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Echinospartum,,Echinospartum horridum,5268475,916750,99252,956360,560323,632467,,[],species
703608,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,,Desmodium canadense,5268475,916750,99252,956360,560323,383460,,[],species
704023,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,,Galeopsis segetum,5268475,916750,99252,23736,544714,679485,,['incertae_sedis_inherited'],species
704848,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Vriesea,,Vriesea incurvata,5268475,916750,99252,921871,627035,149188,,[],species
704904,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Schizanthus,,Schizanthus pinnatus,5268475,916750,99252,1050255,473827,917974,,[],species
705473,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,,Trifolium incarnatum,5268475,916750,99252,956360,560323,935477,,[],species
705713,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Wulfenia,,Wulfenia carinthiaca,5268475,916750,99252,23736,1041309,930103,,[],species
705728,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,Veronica urticifolia,5268475,916750,99252,23736,1041309,507032,,[],species
706216,Archaeplastida,Streptophyta,Magnoliopsida,Ericales,Polemoniaceae,Phlox,,Phlox drummondii,5268475,916750,99252,648892,814217,581720,,[],species
707132,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,,,Tillandsia,5268475,916750,99252,921871,627035,,,[],genus
707473,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,,Artemisia absinthium,5268475,916750,99252,1042120,46248,465444,,['sibling_higher'],species
707571,Archaeplastida,Streptophyta,Magnoliopsida,Ericales,Styracaceae,Sinojackia,,Sinojackia rehderiana,5268475,916750,99252,648892,881796,707580,,[],species
707787,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,Mammillaria rhodantha,5268475,916750,99252,216628,584111,226780,,[],species
707789,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,Mammillaria prolifera,5268475,916750,99252,216628,584111,226780,,[],species
708243,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Quassia,,Quassia amara,5268475,916750,99252,229288,552019,708246,,[],species
708563,Archaeplastida,Streptophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,,Aristolochia arborea,5268475,916750,99252,1022514,37785,9821,,[],species
708575,Archaeplastida,Streptophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,,Aristolochia clematitis,5268475,916750,99252,1022514,37785,9821,,[],species
708666,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Jovibarba,Jovibarba globifera,Jovibarba globifera subsp. arenaria,5268475,916750,99252,648890,509332,316277,5326549,['infraspecific'],subspecies
708847,Archaeplastida,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,,Dioscorea sylvatica,5268475,916750,99252,538762,781627,216462,,[],species
709045,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Xanthium,,Xanthium strumarium,5268475,916750,99252,1042120,46248,217669,,[],species
709425,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,,Myosotis sylvatica,5268475,916750,99252,5261925,147029,82995,,[],species
709429,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,,Myosotis rehsteineri,5268475,916750,99252,5261925,147029,82995,,[],species
709894,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,,Oryza sativa,5268475,916750,99252,921871,508090,135764,,[],species
709969,Archaeplastida,Streptophyta,Magnoliopsida,Magnoliales,Annonaceae,Asimina,,Asimina triloba,5268475,916750,99252,288466,98426,709968,,[],species
710204,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Chelone,,Chelone obliqua,5268475,916750,99252,23736,1041309,710199,,[],species
711180,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Genista,,Genista canariensis,5268475,916750,99252,956360,560323,84889,,[],species
711190,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Spartium,,Spartium junceum,5268475,916750,99252,956360,560323,711189,,[],species
711292,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Cleomaceae,Polanisia,,Polanisia dodecandra,5268475,916750,99252,8844,735739,238615,,[],species
711423,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Matthiola,,Matthiola longipetala,5268475,916750,99252,8844,309271,359087,,[],species
712330,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Phragmites,,Phragmites australis,5268475,916750,99252,921871,508090,651210,,[],species
712334,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Cenchrus,,Cenchrus longisetus,5268475,916750,99252,921871,508090,618944,,[],species
713007,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Vanilla,,Vanilla planifolia,5268475,916750,99252,557124,568878,713005,,[],species
713704,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,,Potentilla indica,5268475,916750,99252,208031,208036,187939,,['incertae_sedis_inherited'],species
714069,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Dictyolimon,,Dictyolimon macrorrhabdos,5268475,916750,99252,216628,532273,714068,,[],species
714151,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Verbenaceae,Aloysia,,Aloysia triphylla,5268475,916750,99252,23736,1081077,2123,,[],species
714306,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,,Ranunculus lanuginosus,5268475,916750,99252,872975,387826,387812,,['sibling_higher'],species
714586,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Juncaceae,Juncus,,Juncus filiformis,5268475,916750,99252,921871,931271,545838,,[],species
714690,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,,Frangula alnus,5268475,916750,99252,208031,329916,714689,,[],species
715348,Archaeplastida,Streptophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,Oxalis triangularis,5268475,916750,99252,431493,372826,372830,,[],species
716286,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,,Hedysarum hedysaroides,5268475,916750,99252,956360,560323,809994,,['sibling_higher'],species
716477,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Thymelaeaceae,Daphne,,Daphne cneorum,5268475,916750,99252,229284,1015625,549854,,[],species
716605,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Apocynum,,Apocynum venetum,5268475,916750,99252,524062,524059,718721,,[],species
717148,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,,Salix cinerea,5268475,916750,99252,429482,530183,458856,,['sibling_higher'],species
717154,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,,Salix aurita,5268475,916750,99252,429482,530183,458856,,['sibling_higher'],species
717355,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,,Carex davalliana,5268475,916750,99252,921871,105574,8151,,['sibling_higher'],species
717584,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tagetes,,Tagetes erecta,5268475,916750,99252,1042120,46248,717598,,[],species
717590,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,,Symphoricarpos albus,5268475,916750,99252,659705,69534,717595,,[],species
717709,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Polystachya,,Polystachya neobenthamia,5268475,916750,99252,557124,568878,530309,,[],species
718929,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,Dryopteris cristata,5268475,916750,166292,93178,340301,41618,,[],species
718934,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Cystopteridaceae,Cystopteris,,Cystopteris fragilis,5268475,916750,166292,93178,106665,718941,,[],species
718937,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,,Athyrium filix-femina,5268475,916750,166292,93178,526834,195649,,[],species
718999,Archaeplastida,Streptophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,,Equisetum arvense,5268475,916750,166292,719029,719032,719034,,[],species
719855,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,,Vicia sepium,5268475,916750,99252,956360,560323,539539,,[],species
720407,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Asphodelaceae,Aloe,,Aloe arborescens,5268475,916750,99252,557124,461417,622035,,[],species
720644,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,,Drosera intermedia,5268475,916750,99252,216628,14966,14968,,[],species
720747,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Scadoxus,,Scadoxus multiflorus,5268475,916750,99252,557124,17701,14058,,[],species
720763,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Sprekelia,,Sprekelia formosissima,5268475,916750,99252,557124,17701,720745,,[],species
721235,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Moehringia,,Moehringia muscosa,5268475,916750,99252,216628,317818,923720,,[],species
724061,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rhipsalis,,Rhipsalis pilocarpa,5268475,916750,99252,216628,584111,964565,,[],species
724128,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Juncaginaceae,Triglochin,,Triglochin maritima,5268475,916750,99252,399481,460579,561076,,[],species
724757,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Iridaceae,Iris,,Iris tectorum,5268475,916750,99252,557124,1087540,229529,,[],species
725239,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crupina,,Crupina vulgaris,5268475,916750,99252,1042120,46248,591403,,[],species
725488,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,,Saxifraga pedemontana,5268475,916750,99252,648890,1035588,1035571,,[],species
725531,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,,Paronychia kapela,5268475,916750,99252,216628,317818,848752,,[],species
725673,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,,Hypericum orientale,5268475,916750,99252,429482,873015,974217,,['sibling_higher'],species
725691,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,,Hypericum tetrapterum,5268475,916750,99252,429482,873015,974217,,['sibling_higher'],species
725860,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,,Artemisia abrotanum,5268475,916750,99252,1042120,46248,465444,,['sibling_higher'],species
725868,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Didiereaceae,Portulacaria,,Portulacaria afra,5268475,916750,99252,216628,63156,725867,,[],species
725935,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Borago,,Borago officinalis,5268475,916750,99252,5261925,147029,1052541,,[],species
726046,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,,Kalanchoe pinnata,5268475,916750,99252,648890,509332,7992,,[],species
726051,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,,Kalanchoe pumila,5268475,916750,99252,648890,509332,7992,,[],species
726055,Archaeplastida,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,,Kalanchoe rhombopilosa,5268475,916750,99252,648890,509332,7992,,[],species
726347,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Festuca,,Festuca altissima,5268475,916750,99252,921871,508090,105596,,['sibling_higher'],species
726807,Archaeplastida,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,,Selaginella kraussiana,5268475,916750,144795,144821,144818,144816,,[],species
728693,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,,Silene baccifera,5268475,916750,99252,216628,317818,154053,,[],species
728975,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Poaceae,Chasmanthium,,Chasmanthium latifolium,5268475,916750,99252,921871,508090,728973,,[],species
729871,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Trachelium,,Trachelium caeruleum,5268475,916750,99252,1042120,1086303,177499,,[],species
731217,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Petrorhagia,,Petrorhagia saxifraga,5268475,916750,99252,216628,317818,731215,,[],species
731522,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Geum,,Geum fragarioides,5268475,916750,99252,208031,208036,28622,,['sibling_higher'],species
731565,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,,Malus sylvestris,5268475,916750,99252,208031,208036,208026,,[],species
731568,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,Prunus dulcis,5268475,916750,99252,208031,208036,731578,,['sibling_higher'],species
731782,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,,Carex halleriana,5268475,916750,99252,921871,105574,8151,,['sibling_higher'],species
731831,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Papaveraceae,Corydalis,,Corydalis flexuosa,5268475,916750,99252,872975,438092,438103,,[],species
731939,Archaeplastida,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,,Syzygium jambos,5268475,916750,99252,648898,1015492,934540,,[],species
732090,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,Geranium ibericum,5268475,916750,99252,648900,948914,948948,,[],species
732976,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,,Centaurium erythraea,5268475,916750,99252,524062,816899,211463,,[],species
733227,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,,Gossypium herbaceum,5268475,916750,99252,229284,279960,800239,,[],species
733236,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Syringa,,Syringa vulgaris,5268475,916750,99252,23736,23723,483275,,[],species
733240,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,,Atriplex hortensis,5268475,916750,99252,216628,5920024,892390,,[],species
733334,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Consolida,,Consolida regalis,5268475,916750,99252,872975,387826,756504,,[],species
733770,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,,Campanula trachelium,5268475,916750,99252,1042120,1086303,590452,,['sibling_higher'],species
733959,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Leptopus,,Leptopus chinensis,5268475,916750,99252,429482,62390,351502,,[],species
733968,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,,Nicotiana langsdorffii,5268475,916750,99252,1050255,473827,797191,,[],species
