is_approximate_match,is_synonym,matched_name,nomenclature_code,score,search_string,taxon.flags,taxon.is_suppressed,taxon.is_suppressed_from_synth,taxon.name,taxon.ott_id,taxon.rank,taxon.source,taxon.synonyms,taxon.tax_sources,taxon.unique_name
False,False,Daphne kosaninii,ICN,1.0,daphne kosaninii,[],False,False,Daphne kosaninii,6119245,species,ott3.3draft1,['Daphne oleoides kosaninii'],['gbif:5523178'],Daphne kosaninii
False,False,Delphinium grandiflorum,ICN,1.0,delphinium grandiflorum,[],False,False,Delphinium grandiflorum,1004833,species,ott3.3draft1,"['Chienia honanensis', 'Delphinastrum grandiflorum', 'Delphinium bonatii', 'Delphinium chinense', 'Delphinium grandiflorum chinense', 'Delphinium grandiflorum tigridium', 'Delphinium sinense', 'Delphinium virgatum']","['ncbi:85439', 'gbif:3033699', 'irmng:10595735']",Delphinium grandiflorum
False,False,Dianthus arpadianus,ICN,1.0,dianthus arpadianus,[],False,False,Dianthus arpadianus,6036094,species,ott3.3draft1,['Dianthus trojanus'],['gbif:3814908'],Dianthus arpadianus
False,False,Dianthus subacaulis,ICN,1.0,dianthus subacaulis,[],False,False,Dianthus subacaulis,362788,species,ott3.3draft1,"['Dianthus attenuatus', 'Dianthus brachyanthus', 'Dianthus brachyanthus cantabricus', 'Dianthus brachyanthus maroccanus', 'Dianthus brachyanthus nivalis', 'Dianthus caryophyllus collivagus', 'Dianthus caryophyllus godronianus', 'Dianthus caryophyllus longicaulis', 'Dianthus caryophyllus virgineus', 'Dianthus collivagus', 'Dianthus contractus', 'Dianthus furcatus subacaulis', 'Dianthus garganicus', 'Dianthus godronianus', 'Dianthus longicaulis', 'Dianthus narbonnensis', 'Dianthus pungens', 'Dianthus pungens brachyanthus', 'Dianthus pungens subacaulis', 'Dianthus rupestris', 'Dianthus scheuchzeri', 'Dianthus subacaulis brachyanthus', 'Dianthus subacaulis cantabricus', 'Dianthus subacaulis maroccanus', 'Dianthus subacaulis nivalis', 'Dianthus sylvestris', 'Dianthus sylvestris frioulensis', 'Dianthus sylvestris garganicus', 'Dianthus sylvestris godronianus', 'Dianthus sylvestris longicaulis', 'Dianthus tarentinus', 'Dianthus virgineus subacaulis']","['ncbi:746808', 'gbif:8012084']",Dianthus subacaulis
False,False,Dianthus viscidus,ICN,1.0,dianthus viscidus,[],False,False,Dianthus viscidus,938215,species,ott3.3draft1,"['Dianthus grisebachii', 'Dianthus olympicus', 'Dianthus parnassicus', 'Dianthus viscidus elatior', 'Dianthus viscidus glandulosus', 'Dianthus viscidus grisebachii']","['ncbi:746818', 'gbif:7266884']",Dianthus viscidus
True,False,Dianthus webbianus,ICN,0.9444444179534912,dianthus webianus,[],False,False,Dianthus webbianus,7049408,species,ott3.3draft1,['Dianthus erinaceus'],"['ncbi:1929403', 'gbif:7759686']",Dianthus webbianus
False,False,Dictyolimon macrorrhabdos,ICN,1.0,dictyolimon macrorrhabdos,[],False,False,Dictyolimon macrorrhabdos,714069,species,ott3.3draft1,"['Limonium macrorhabdon', 'Statice macrorrhabdos']","['ncbi:76153', 'gbif:4089680']",Dictyolimon macrorrhabdos
False,False,Digitalis obscura,ICN,1.0,digitalis obscura,[],False,False,Digitalis obscura,1027883,species,ott3.3draft1,[],"['ncbi:202408', 'gbif:5559052']",Digitalis obscura
False,False,Disocactus eichlamii,ICN,1.0,disocactus eichlamii,[],False,False,Disocactus eichlamii,6034795,species,ott3.3draft1,"['Epiphyllum eichlamii', 'Phyllocactus eichlamii']","['ncbi:1789621', 'gbif:3949749']",Disocactus eichlamii
False,False,Draba rigida,ICN,1.0,draba rigida,[],False,False,Draba rigida,7829,species,ott3.3draft1,"['Draba bryoides', 'Draba dicranoides', 'Draba imbricata', 'Draba rigida bryoides', 'Draba rigida rigida']","['ncbi:169070', 'gbif:3049617']",Draba rigida
False,False,Drimia undata,ICN,1.0,drimia undata,[],False,False,Drimia undata,592363,species,ott3.3draft1,"['Charybdis undulata', 'Drimia undata caeculi', 'Prospero undulatum publ', 'Scilla undulata', 'Strepsiphyla undulata', 'Urginea undulata', 'Urginea undulata caeculi']","['ncbi:81802', 'gbif:2776737']",Drimia undata
False,False,Drosera intermedia,ICN,1.0,drosera intermedia,[],False,False,Drosera intermedia,720644,species,ott3.3draft1,"['Drosera americana', 'Drosera capillaris brasiliensis', 'Drosera foliosa', 'Drosera intermedia americana', 'Drosera intermedia caulescens', 'Drosera intermedia chloroglandulosa', 'Drosera intermedia coruscans', 'Drosera intermedia corymbosa', 'Drosera intermedia elatior', 'Drosera intermedia erecta', 'Drosera intermedia gracilis', 'Drosera intermedia leucoglandulosa', 'Drosera intermedia natans', 'Drosera intermedia ramosa', 'Drosera intermedia roraimae', 'Drosera intermedia subcaulescens', 'Drosera intermedia tenuis', 'Drosera intermedia vulgaris', 'Drosera longifolia caulescens', 'Drosera longifolia foliosa', 'Drosera media', 'Rorella intermedia']","['ncbi:463625', 'gbif:3191157', 'irmng:10588417']",Drosera intermedia
